,Date,Location,Operator,Route,Type,Total_Aboard,Passengers_Aboard,Crew_Aboard,Total_Fatalities,Passengers_Fatalities,Crew_Fatalities,Ground,Summary,Year
3558,1989-07-08,"Near Gambela, Ethiopia",RRC Air Service,Addis Ababa - Bole,de Havilland DHC-6 Twin Otter 300,16,13,3,16,13,3,0,"The aircraft took off from Addis Ababa to see how much food was reaching the famine-stricken area of western Ethiopia.  The plane crashed into a mountain in poor weather conditons at an altitude of  3,600 feet.  The crew flew into an area of bad weather at a very low altitude and failed to maintain visual contact with the ground.  U.S. Representative George Thomas ""Mickey"" Leland, 45, killed.",1989
3559,1989-08-08,"Near Midford Sound, New Zealand",Aspring Air,Wanaka - Milford Sound,Britten-Norman BN-2A-26 Trislander,10,9,1,10,9,1,0,Crashed into the face of a mountain. Undetermined.,1989
3562,1989-08-25,"Near Gilgit, Pakistan",Pakistan International Airlines,Gilgit - Islamabad - Chaklala,Fokker F-27 Friendship 200,54,49,5,54,49,5,0,Crashed into Himalaya Mountains en route from Gilgit to Islamabad.,1989
3580,1989-10-10,"Urpay, Peru",TAUSA,Urpay-Uchiza,Cessna 402C Utililiner,12,11,1,12,11,1,0,Crashed into mountain after takeoff.,1989
3582,1989-10-20,"Leninakan, Russia",Aeroflot,Ul'yanovsk - Leninakan,Ilyushin IL-76TD,15,10,5,15,10,5,0,Descended below minima and struck a mountain. Did not heed GPWS warnings. Incorrectly set altimeter.,1989
3585,1989-10-26,"Hualien, China",China Airlines (Taiwan),Hualien - Taipei,Boeing B-737-209,54,47,7,54,47,7,0,"The plane hit a 7,000 ft, mountain 10 minutes after taking off. The flight crew used an incorrect departure procedure.",1989
3586,1989-10-28,"Halawa Point, Molokai, Hawaii",Aloha Island Air,"Kahului, Maui - Kaunakakai, Molokai",de Havilland DHC-6 Twin Otter 300,20,18,2,20,18,2,0,"The aircraft collided with terrain near Halawa Bay, Molokai, Hawaii, while en route on a scheduled passenger flight from the Kahalui Airport, Maui, to Kaunakakai Airport, Molokai. The decision of the captain to continue flight under visual flight rules at night into instrument meteorological conditions, which obscured rising mountainous terrain. The victims included eight members of Molokai High School's volleyball team and staff.",1989
3603,1990-01-15,"Pico Blanco, Costa Rica",SANSA,San Jose - Palmar Sur,CASA 212 Aviocar 200,23,20,3,23,20,3,0,"Crashed about 4,500 feet up on 7,250 ft. Pico Blanco Mountain, 10 miles southwest of San Jose, five minutes after taking off in a driving rainstorm. Continued VFR flight into IFR condtions.  The aircraft was not  equipped with a GWPS.",1990
3619,1990-03-21,"Las Mesitas, Honduras",TAN Honduras,San Pedro - Tegucigalpa,Lockheed L-188CF Electra,3,0,3,3,0,3,0,"The cargo plane descended below the minimum safe altitude and struck a 7,000 mountain in poor weather.",1990
3640,1990-01-08,"Stepanakert, Azerbaijan, USSR",Aeroflot,Yerevan - Zvartnots,Yakovlev YAK-40,47,43,4,47,43,4,0,"The aircraft crashed into a cloud covered mountain at 2,520m, 22km from its destination.  Premature descent.",1990
3655,1990-11-18,"Near Medellin, Colombia",SATENA,Quibdó - Bogotá,CASA 212 Aviocar 200,16,12,4,16,12,4,0,"Crashed into a jungle mountain, Mt. Los Farllones, in poor weather. Controlled flight into terrain.",1990
3672,1991-05-03,"La Puerta, Venezuela",Linea Aeropostal Venezolana,Maracaibo - Santa Barbara de Zulia,McDonnell Douglas DC-9-32,45,40,5,45,40,5,0,The aircraft crashed into the Las Torres plateau in the Andes mountains on a flight from Maracaibo to Santa Barbara de Zulia. The mountain was shrouded in clouds. Controlled flight into terrain. The point of impact was considerably off course.,1991
3673,1991-03-16,"San Diego, CA",Duncan Aircraft Sales,"San Diego - Amarillo, TX  - Evansville, IN",Hawker-Siddeley DH-125-1A/522,10,8,2,10,8,2,0,"The aircraft hit rising terrain near the top of Mt. Otay, 8 miles NE of Brown Field at an elevation of 3,300 feet shortly after taking off. Improper planning/decision by the pilot. Failure of the crew to maintain proper altitude and clearance over mountainous terrain and the failure of the copilot to adequately monitor the progress of the flight. Seven members of the Reba McEntire band were killed.",1991
3703,1991-08-28,"Walton, Oregon",Air Taxi - Bohemia Inc.,Unknown,Aerospatiale 350B1,3,2,1,3,2,1,0,"While maneuvering in remote mountainous terrain, on a dark night, with light drizzle and patchy clouds, the helicopter collided with a mountain. The wreckage scattered on a heading opposite the flights destination. The helicopter was destroyed by a post crash fire and there were no noted mechanical failures or malfunctions. The pilot's failure to maintain clearance from terrain.",1991
3709,1991-09-18,"Belvedere Center, Vermont",Canair Cargo,Moncton - Hamilton,Convair CV-580,2,0,2,2,0,2,0,"The cargo plane lost control and crashed into a mountainside while en route. Failure of the first officer to maintain control of the aircraft after becoming spatially disoriented and his exceeding the design stress limits of the aircraft. Factors related to the accident were: the lack of two pilots in the cockpit, darkness, and instrument meteorological conditions at flight altitude.",1991
3720,1991-07-11,"Makhackala, Russia",Aeroflot,Ellsta - Makhackala,Yakovlev YAK-40,51,47,4,51,47,4,0,Crashed into a mountain during daytime in poor weather. Failure of the crew to follow the correct approach path.,1991
3731,1992-01-20,"Mt. Saint-Odile, near Strasbourg, France",Air Inter,Lyon - Strasbourg,Airbus A320-111,96,90,6,87,82,5,0,"The aircraft hit a mountain while on approach to Strasbourg. The crew was making a non-precision approach to runway 05. Design deficiencies with the rate-of-descent mode selector switch. The captain inadvertently selected 3,300 fpm descent on approach (displayed as 33) instead of 3.3 degree flight path angle (displayed as 3.3 in the same place on the panel) and this went unnoticed. The plane was slightly off course due to ATC error. No GPWS was installed. Both pilots had little time in an Airbus 320. There was inadequate training for non-precision approached. The electronic locator beacon was destroyed in crash, putting survivors at risk for over 4 hours before the wreckage was located.",1992
3744,1992-04-16,"Near Goroka, Papua New Guinea",Talair,Madang - Goroka,Embraer 110P1 Bandeirante,15,13,2,11,9,2,0,"Crashed into mountains at Daulo Pass, 10km from its destination while on approach in poor weather.",1992
3746,1992-04-22,"Mt. Haleakala, Hawaii",Scenic Air Tours,Local sightseeing,Beechcraft E18S,9,8,1,9,8,1,0,During a sight seeing tour the aircraft hit a mountain on the island of Maui. The captain's decision to continue VFR into IFR conditions that obscured mountainous terrain and failure to properly use available navigational aids  to remain clear of terrain.,1992
3757,1992-07-24,"Near Skopje, Macedonia",Volga-Dnepr Airlines,Unknown,Antonov 12BK,8,2,6,8,2,6,0,"On approach, the cargo plane went off course while trying to circumnavigate a thunderstorm and impacted a mountain.",1992
3759,1992-07-27,"Near Mexico City, Mexico",Aero Eslava,Puebla - Mexico City,Vickers 798D Viscount,4,2,2,4,2,2,0,Flew into a mountain in poor weather on a positioning flight.,1992
3761,1992-07-31,"Near Kathmandu, Nepal",Thai Airways,Bangkok - Kathmandu,Airbus A310-304,113,99,14,113,99,14,0,"The plan was to land at Kathmandu straight in from the south. After experiencing difficulty in deploying the flaps, the captain stated they were too high to come in for a direct landing. He asked to go around and make the approach again. The ATC did not have radar service. After some confusing exchanges between the tower and the aircraft, the captain instead of making a 180 degree turn towards the south, continued the turn to 360 degrees and headed north again. The aircraft eventually flew into a near vertical mountain wall at 240 knots. In the final seconds, the captain interpreted  the Ground Proximity Warning System warning as false. The accident was caused by a combination of occurrences, errors and actions by the captain and ATC. Specifically, the initial problem with the flaps, the lack of radar service, the captain trying to performing too many duties instead of relying on his co pilot,and the use of non-standard phraseology.",1992
3763,1992-08-21,"Colorado, Bolivia",Servicios Aereos Santa Ana,La Paz - Santa Ana de Yacuma,Convair CV-440-80,10,7,3,10,7,3,0,Crashed into a lake in the Chacaltaya mountains during poor weather conditions.,1992
3771,1992-09-16,"Hana, Hawaii",Air Taxi - Hawaii Helicopters Inc.,Sightseeing,Aerospatiale AS-350B,7,6,1,7,6,1,0,"Struck a mountain. The pilot inadequately evaluating the en route weather conditions, and the pilot making the in-flight decision to continue VFR flight into adverse weather conditions. Factors in this accident were the inability of the pilot to see and avoid the mountainous terrain due to the thunderstorms.",1992
3789,1992-11-24,"Near Guilin, China",China Southern Airlines,Guangzhou - Guilin,Boeing B-737-3Y0,141,133,8,141,133,8,0,"The aircraft crashed into a 7,000 ft. mountain, 15 miles from the airport while on apporach. Malfunction of the thrust lever which caused a loss of control of the aircraft.",1992
3791,1992-09-12,"Uruapan, Mexico",Aero Sudpacifico,Uruapan - Guadalajara,Britten-Norman BN-2B-27 Islander,9,8,1,9,8,1,0,Crashed in the Sierra Madre mountains shortly after taking off.,1992
3796,1993-03-01,"Ogden, Utah",Air Taxi - South Coast Helicopters Inc.,Unknown,Bell 206B3,4,3,1,4,3,1,0,"The pilot was transporting personnel within a remote mountain valley in support of the commercial filming of celebrity skiers. The skiers had been filmed as they skied down a ridge, and were being flown back to the top of the ridge line. During the third go-around following three attempts to land on the ridge top landing site, the helicopter disappeared into a cloud bank and impacted the ridge at the 8,500-ft level. The pilot's continuation of VFR flight into instrument meteorological conditions, and his decision to continue his landing attempts under the adverse weather conditions.",1993
3799,1993-01-13,"Sellafield, England",Titan Airways,Southend - Glasgow,Embraer 110P1 Bandeirante,2,0,2,2,0,2,0,The cargo plane struck a mountain while descending in fog and poor visibility.,1993
3814,1993-04-23,"Zavnah, Mongolia",MIAT - Mongolian Airlines,Ulan Bator - Bayan Olgiy,Antonov AN-26B,40,34,6,32,26,6,0,Flew into the side of Marz Mountain while descending.,1993
3820,1993-05-19,"Near Medellin, Colombia",SAM Colombia,Panama City - Medellin,Boeing B-727-46,132,125,7,132,125,7,0,"The plane hit Mt. Paramo Frontino at 12,300 ft. while on approach to Maria Cordova Airport. Errors by the crew and the ATC. The aircraft descended into mountainous terrain before actually reaching the Abejorral NDB beacon. The VOR/DME had been sabotaged by terrorists and not in service.",1993
3831,1993-07-31,"Devghat, Nepal",Everest Air,Kathmandu - Bharatpur,Dornier Do-228-101,19,16,3,19,16,3,0,"The aircraft flew into a hillside during a visual approach to Bharatpur. The accident happened in daylight and good weather, however,  the mountains were shrouded in clouds.",1993
3878,1994-06-18,"Mt.  Kalora, Indonesia",Merpati Nusantara Airlines,Balikpapan - Palu,Fokker F-27 Friendship 500F,12,7,5,12,7,5,0,"The aircraft struck Mt. Kalora at 2,300 feet while on a visual approach to Palu. The accident happened in generally good weather but with reduced visibility in clouds and haze at the mountain.",1994
3893,1994-11-08,"Alsworth, Alaska",Air Taxi - Talon Air Services Inc.,"Caribou Lake, AK - Nikiski, AK",de Havilland DHC-2,3,2,1,3,2,1,0,The pilot flew into a blind box canyon and crashed while attempting to turn around. Improper in-flight planning /decision by the pilot and his failure to remain clear of mountainous terrain. The box canyon and proximity of mountains were related factors.,1994
3905,1994-12-10,"Krakas Mountains, near Natanz , Iran",Iran Asseman Airlines,Isfahan - Terhan,Fokker F-28 Fellowship 1000,66,59,7,66,59,7,0,"Thirty-five minutes after taking off from Isfahan, the aircraft made an uncontrolled descent after losing power in both engines and crashed into a mountain.",1994
3912,1994-04-11,"Near Nabire, Indonesia",Trigana Air Service,Nabire - Obano,de Havilland Canada DHC-6 Twin Otter 100,4,2,2,4,2,2,0,"The cargo plane crashed into a mountain a 4,000 ft.",1994
3915,1994-11-22,Papua New Guinea,Southwest Air,Selbang - Bolvovip,Britten Norman BN-2A Trislander,7,6,1,7,6,1,0,Crashed into a mountain in poor weather conditions.,1994
3939,1995-03-05,"Quito, Ecuador",American Jet,Buenos Aires - La Paz - Quito,Grumman Gulfstream II,7,5,2,7,5,2,0,"Crashed into Cerro Sincholagua mountain at 16,000 ft.  during an approach to Quito. Pilot fatigue may have been a factor.",1995
3940,1995-09-05,"Cerro San Jeronimo, Colombia",ADES Colombia,Mitu - Villavicencio,Curtiss C-46F,9,5,4,9,5,4,0,Crashed into a mountain during approach in poor weather.,1995
3961,1995-01-09,"Near Farewell, Alaska",North Star Air Cargo,Farewell - Anchorage,Shorts SC-7 Skyvan,1,0,1,1,0,1,0,"While en route the cargo plane flew into a 4,800 ft. mountain. The pilot's continued VFR flight into instrument meteorological conditions. The weather was a factor.",1995
3968,1995-09-21,"Near Moron, Mongolia",MIAT - Mongolian Airlines,Ulan Bator - Moron,Antonov AN-24RV,43,37,6,42,36,6,0,The plane crashed into mountains after a premature descent.,1995
3971,1995-09-27,"Campbell River, British Columbia, Canada",Western Straits Air,Triumph Bay - Campbell River,De Havilland Dash-3,10,9,1,8,7,1,0,"While on an intercept heading for the final approach and in straight-and-level flight, the aircraft crashed into the side of a 1,047 ft, mountain in heavy fog. The pilot progressively lost situational awareness while attempting to navigate in conditions of low visibility or in cloud and was unaware of the rapidly rising terrain in his flight path.",1995
3973,1995-04-10,"Barskoon, Kirghizia",Kirghizia Aba Zaoldoru,Unknown,Mil Mi-8MTV-1,15,12,3,15,12,3,0,The helicopter crashed into mountains at Barskoon Pass while en route.,1995
3981,1995-07-12,"Near Grossevichi, Russia",Far East Aviation,Yushno - Khabarovk,Tupolev TU-154B,98,90,8,98,90,8,0,"The aircraft crashed into mountainous terrain while en route. Crew error. Fuel-feed selected from wing tanks on one side only, causing an imbalance and banking to the right. The autopilot was able to counteract the imbalance for approximately 35 minutes into the flight.",1995
3984,1995-12-20,"Near Buga, Valle del Cauca, Colombia",American Airlines,Miami - Cali,Boeing B-757-223,164,156,8,160,152,8,0,"While on a flight from Miami, FL to Cali, Columbia the aircraft crashed into Mt. El Deluvio 38 miles north of Cali while attempting to land. On approach, the crew was requested to report over Tulua VOR which they already passed. This confused them and they decided to go direct to Rozo beacon. Entering the abbreviation ""R"", incorrectly steered the plane towards Bogota. More than a minute into the  turn the crew steered manually toward Cali, but this now took them into the path of a mountain. Crew error. Lack of situational awareness, failure to adequately plan and execute the approach, failure to realize that the FMS had turned the aircraft toward mountains. Crew also neglected to retract the speed brakes after the Ground Proximity Warning System alert.  Lack of adequate radar. Different  Flight Management System naming convention from that published in navigational charts.",1995
